MP-ID,Pretty Formula,Band gap,Energy above Hull,Composition,F-Block,Noble-Gas,Gravimetric Capacity,Unfit elements,Gaseous Compounds,ICSD_IDS,Experimental ICSD ID,Space Group Symbol,Crystal System
mp-1202966,CuAs2H3OF13,0.5947,0,Cu1 As2 H3 O1 F13,0,0,335.425108278521,1,0,[423844],0,Pnma,orthorhombic
mp-1203004,Li9Mg3P4O16F3,5.5661,0.00771126539285,Li9 Mg3 P4 O16 F3,0,0,280.988870908739,0,0,[426103],0,P6_3,hexagonal
mp-1203159,Rb3Mn3P3O10F7,0.5823,0,Rb3 Mn3 P3 O10 F7,0,0,199.22647511053,0,0,[424947],0,Cc,monoclinic
mp-1203356,HC2SClOF2,3.7162,0.194612392499999,H1 C2 S1 Cl1 O1 F2,0,0,1097.28475903733,0,0,[417530],0,C2/c,monoclinic
mp-1203442,CoP4F12,1.3125,0.046645607235292,Co1 P4 F12,0,0,391.422700423292,1,0,[9901],0,C2/c,monoclinic
mp-1203661,KRb2CrF6,4.1522,0,K1 Rb2 Cr1 F6,0,0,427.636351084628,1,0,[416607],0,I4/m,tetragonal
mp-1203953,ZrH9N3F7,5.7053,0.067624651374998,Zr1 H9 N3 F7,0,0,584.080785776841,0,0,[66257],0,P2_1,monoclinic
mp-1204225,CoAs3OF18,0.004,0.19660076043478,Co1 As3 O1 F18,0,0,250.596627010606,1,0,[81685],0,Pnma,orthorhombic
mp-1204444,Ba5Cr3F18,1.4331,0.000495246105775,Ba5 Cr3 F18,0,0,135.742646265219,1,0,[67149],0,I4_1/a,tetragonal
mp-1204544,InTe2O5F,3.276,0.021293199027776,In1 Te2 O5 F1,0,0,342.847344879461,0,0,[290265],0,C222_1,orthorhombic
mp-1204740,TeAsXeO2F11,1.4973,0.139929691250001,Te1 As1 Xe1 O2 F11,0,1,279.751505061009,1,0,[41391],0,P-1,triclinic
mp-1204896,PH6C(NF2)3,5.294,0,P1 H6 C1 N3 F6,0,0,784.227196564926,0,0,[203170],0,R-3m,trigonal
mp-1204916,K2FeF5,2.232,0.001477516562501,K2 Fe1 F5,0,0,702.080344398003,0,0,[192505],0,Pnma,orthorhombic
mp-1205357,KAgF3,0,0,K1 Ag1 F3,0,0,788.383272111973,0,0,[189150],0,Pnma,orthorhombic
mp-1205437,As(IF3)2,0,0.077495883888889,As1 I2 F6,0,0,363.208464967565,1,0,[63300],0,C2/m,monoclinic
mp-1205479,K2SbF5,4.7325,0.00450420431818,K2 Sb1 F5,0,0,545.179706827307,0,0,[39632],0,P2_1,monoclinic
mp-1205537,Rb3RuF6,0.2794,0.034762753,Rb3 Ru1 F6,0,0,341.06540831246,1,0,[],1,P-1,triclinic
mp-1205730,ZrZn3F6,0,0.276798398000001,Zr1 Zn3 F6,0,0,400.556575154714,0,0,[],1,P-1,triclinic
mp-1205865,Rb2NaPdF6,0.6025,0,Rb2 Na1 Pd1 F6,0,0,388.091022959659,0,0,[],1,I4/mmm,tetragonal
mp-1206049,Rb2SnF6,5.1882,0,Rb2 Sn1 F6,0,0,398.378718328218,0,0,[],1,P-3m1,trigonal
mp-1206063,Hf3ZnF6,0,0.798371112895834,Hf3 Zn1 F6,0,0,224.936185100699,0,0,[],1,P-1,triclinic
mp-1206115,Zr3FeF6,0,1.091020663025,Zr3 Fe1 F6,0,0,362.564396983598,0,0,[],1,P-1,triclinic
mp-1206146,Rb3DyF6,5.906,0,Rb3 Dy1 F6,1,0,301.748667757864,0,0,[],1,Fm-3m,cubic
mp-1206167,Hf3MnF6,0,1.055397532625,Hf3 Mn1 F6,0,0,228.279884429651,0,0,[],1,P-1,triclinic
mp-1206231,Cs2RbPdF6,0.5693,0.013255170749999,Cs2 Rb1 Pd1 F6,0,0,281.271749856259,0,0,[],1,I4/mmm,tetragonal
mp-1206640,Rb2FeF4,2.9857,0,Rb2 Fe1 F4,0,0,531.088821973811,0,0,[],1,I4/mmm,tetragonal
mp-1206690,Rb2NaSmF6,6.3067,0,Rb2 Na1 Sm1 F6,1,0,350.880417517448,0,0,[],1,Fm-3m,cubic
mp-1207043,Tm2I2F,0,0.772051018,Tm2 I2 F1,1,0,263.3148549361,0,0,[],1,P4/mmm,tetragonal
mp-1207124,TaHg3F6,0,0,Ta1 Hg3 F6,0,0,179.322529013569,1,0,[],1,P-31m,trigonal
mp-1207615,YHfF7,6.7925,0,Y1 Hf1 F7,0,0,401.613775662607,0,0,[],1,P2_1,monoclinic
mp-1207656,YPtF7,2.1468,0,Y1 Pt1 F7,0,0,385.631234025676,1,0,[],1,P2_1/c,monoclinic
mp-1207767,Zn3RhF6,0.0598,0.876140099,Zn3 Rh1 F6,0,0,389.230402204226,1,0,[],1,P-1,triclinic
mp-1207868,UAgF6,0.9267,0,U1 Ag1 F6,1,0,349.6507075974,0,0,[],1,P4_2/mcm,tetragonal
mp-1207872,VH4C4O6F,1.6558,0.154783012239582,V1 H4 C4 O6 F1,0,0,737.577924511424,0,0,[],1,P2_1/c,monoclinic
mp-1207948,VAsNO4F,1.1437,0.657913972170126,V1 As1 N1 O4 F1,0,0,721.510423273408,1,0,[],1,Pna2_1,orthorhombic
mp-1208070,U3TlF13,0.1153,0.005576688651971,U3 Tl1 F13,1,0,137.972543222961,0,0,[],1,Pmc2_1,orthorhombic
mp-1208339,Th5OF19,0.8186,0.119521785899998,Th5 O1 F19,1,0,104.608542289534,0,0,[],1,Cmcm,orthorhombic
mp-1208522,Tb3TlF10,5.8541,0,Tb3 Tl1 F10,1,0,184.58499866099,0,0,[],1,P6_3mc,hexagonal
mp-1208696,SrCa4P3O12F,5.4986,0.004869192809524,Sr1 Ca4 P3 O12 F1,0,0,291.386437931289,0,0,[],1,P6_3,hexagonal
mp-1208697,Sr5Co3F19,1.5293,0.060613259907406,Sr5 Co3 F19,0,0,164.776173336807,1,0,[],1,I4/m,tetragonal
mp-1208728,SrAs2F12,3.7058,0.012028799500002,Sr1 As2 F12,0,0,345.476548701241,1,0,[],1,Pm-3m,cubic
mp-1209223,Te3(OF6)2,0.0346,0.775117022990199,Te3 O2 F12,0,0,250.163493666759,0,0,[],1,I4_1/a,tetragonal
mp-1209261,RbCaZrF7,5.8562,0,Rb1 Ca1 Zr1 F7,0,0,459.7456351372,0,0,[],1,Cmcm,orthorhombic
mp-1209283,PrZrF7,5.9474,0,Pr1 Zr1 F7,1,0,440.402585324876,0,0,[],1,P2_1,monoclinic
mp-1209325,RbFeAgF6,0.342,0.008210726111111,Rb1 Fe1 Ag1 F6,0,0,442.766119520674,0,0,[],1,Pnma,orthorhombic
mp-1209766,NiAgF3,0,0.984853026000004,Ni1 Ag1 F3,0,0,719.280259401233,1,0,[],1,Pm-3m,cubic
mp-1209816,NpF6,1.1546,0,Np1 F6,1,0,458.132163169883,0,0,[],1,Pnma,orthorhombic
mp-1209986,NaLiEr2F8,7.4719,0,Na1 Li1 Er2 F8,1,0,311.36481886272,0,0,[],1,Cmcm,orthorhombic
mp-1210193,ScRu(NF)6,0.0174,1.63471900410714,Sc1 Ru1 N6 F6,0,0,467.36505608297,1,0,[],1,Pa-3,cubic
mp-1210293,NaCaTiMnSi2O8F,2.4152,0,Na1 Ca1 Ti1 Mn1 Si2 O8 F1,0,0,435.728173847614,0,0,[],1,P2_1/c,monoclinic
mp-1210430,Na2ZrFeSi2O8F,2.8616,0.007567990277785,Na2 Zr1 Fe1 Si2 O8 F1,0,0,405.842166884515,0,0,[],1,P2_1/c,monoclinic
mp-1210449,Na2MgVF7,2.5192,0,Na2 Mg1 V1 F7,0,0,632.535798232903,0,0,[],1,Imma,orthorhombic
mp-1210465,Na3CoF6,2.7172,0,Na3 Co1 F6,0,0,664.756945527367,1,0,[],1,P2_1/c,monoclinic
mp-1210693,Na7YbC4(O3F)4,0.0089,0.021765216220239,Na7 Yb1 C4 O12 F4,1,0,247.385529660638,0,0,[],1,Cc,monoclinic
mp-1210764,N2F,0,0.333536542083334,N2 F1,0,0,3420.4176197181,0,1,[],1,P2_12_12_1,orthorhombic
mp-1210891,Na3Ti2Mn3Si4(O8F)2,0.0061,0.016230955347222,Na3 Ti2 Mn3 Si4 O16 F2,0,0,218.523791833636,0,0,[],1,P2_1/c,monoclinic
mp-1210968,LiTmF2,0.0015,0.41253947534722,Li1 Tm1 F2,1,0,751.851517120685,0,0,[],1,I4_1/amd,tetragonal
mp-1211087,LiCdFeF6,3.7992,0,Li1 Cd1 Fe1 F6,0,0,556.040786438195,1,0,[],1,P-31c,trigonal
mp-1211210,Sr3RhF12,0,0.308862991250001,Sr3 Rh1 F12,0,0,270.822722769653,1,0,[],1,C2/m,monoclinic
mp-1211287,LiErF2,0,0.523697248958333,Li1 Er1 F2,1,0,757.787087977588,0,0,[],1,I4_1/amd,tetragonal
mp-1211352,KYbBeF6,0.2824,0,K1 Yb1 Be1 F6,1,0,479.798196592067,1,0,[],1,P2_1/m,monoclinic
mp-1211370,NpFe(OF2)3,0.0295,0.456280058238639,Np1 Fe1 O3 F6,1,0,353.535871606916,0,0,[],1,C2/c,monoclinic
mp-1211385,LaZrF7,6.0295,0,La1 Zr1 F7,1,0,442.830899366721,0,0,[],1,P2_1,monoclinic
mp-1211514,LiEuF2,0,0.380382860624999,Li1 Eu1 F2,1,0,816.650710016036,0,0,[],1,I4_1/amd,tetragonal
mp-1211682,KNp2F9,0.2835,0,K1 Np2 F9,1,0,235.058876886745,0,0,[],1,Pnma,orthorhombic
mp-1211718,KH4C6O3F5,2.3635,0.290994563421051,K1 H4 C6 O3 F5,0,0,622.810489969196,0,0,[],1,C2/c,monoclinic
mp-1211733,NiAs3NF18,0.0012,0.235469019021737,Ni1 As3 N1 F18,0,0,251.471547376257,1,0,[],1,Pnma,orthorhombic
mp-1211759,K3YbF6,0,0.017709890500002,K3 Yb1 F6,1,0,397.699556184509,0,0,[],1,P2_1/c,monoclinic
mp-1211870,LiTiNF6,2.7812,0.307038577361108,Li1 Ti1 N1 F6,0,0,879.625257234044,0,0,[],1,Pbcn,orthorhombic
mp-1211884,K3CrF6,4.3353,0.045168667000001,K3 Cr1 F6,0,0,567.633417165541,1,0,[],1,C2/m,monoclinic
mp-1212235,PdPt3F6,0,0.461277257000003,Pd1 Pt3 F6,0,0,199.58731618594,1,0,[],1,P-1,triclinic
mp-1212264,KNaTiH2O3F4,2.6976,0.022059129843757,K1 Na1 Ti1 H2 O3 F4,0,0,681.463458821028,0,0,[],1,P2_1/c,monoclinic
mp-1212661,K2Be2Cu(O3F4)2,0.1678,0.353771151315788,K2 Be2 Cu1 O6 F8,0,0,394.358718543469,1,0,[],1,P2_1/c,monoclinic
mp-1212737,HC12N3F10,2.5427,0.313443246698719,H1 C12 N3 F10,0,0,426.366332807687,0,0,[],1,P2_1/c,monoclinic
mp-1212814,Fe3NF9,0.8518,0.409084813846145,Fe3 N1 F9,0,0,456.13484931044,0,0,[],1,P6/mmm,hexagonal
mp-1212965,ErZrF7,5.8927,0,Er1 Zr1 F7,1,0,410.757532979467,0,0,[],1,P2_1,monoclinic
mp-1213097,Fe(O2F)2,0.2331,0.277099652261902,Fe1 O4 F2,0,0,1018.75699907599,0,0,[],1,Pca2_1,orthorhombic
mp-1213210,Dy2Au5F21,1.6705,0,Dy2 Au5 F21,1,0,94.1011614716637,1,0,[],1,P-1,triclinic
mp-1213447,KBaNaCaTi4Fe8Si8(O19F)2,0,0.21082756859375,K1 Ba1 Na1 Ca1 Ti4 Fe8 Si8 O38 F2,0,0,91.9709016406867,0,0,[],1,P2/m,monoclinic
mp-1213886,CeTlF5,1.511,0,Ce1 Tl1 F5,1,0,365.877536474464,0,0,[],1,P2_1/c,monoclinic
mp-1214066,Ca3Hf3AgF20,0.8421,0,Ca3 Hf3 Ag1 F20,0,0,140.615949487897,0,0,[],1,P6_3/m,hexagonal
mp-1214185,C8Cl3F2,2.1547,0.166519776514424,C8 Cl3 F2,0,0,668.770002669557,0,0,[],1,P2_1/c,monoclinic
mp-1214186,C3IF2,2.7483,0.253809325416665,C3 I1 F2,0,0,800.265256479311,0,0,[],1,P2_1/c,monoclinic
mp-1214307,Cr3HgF6,1.1786,0.8995498115,Cr3 Hg1 F6,0,0,341.714171467605,1,0,[],1,P-1,triclinic
mp-1214449,BaFeP(O2F)2,2.4586,0,Ba1 Fe1 P1 O4 F2,0,0,493.039544282028,0,0,[],1,P2_1/c,monoclinic
mp-1214564,BaNaCrF6,4.3175,0,Ba1 Na1 Cr1 F6,0,0,492.793072202997,1,0,[],1,Pna2_1,orthorhombic
mp-1214575,Ba5Mn3O12F,1.8711,0,Ba5 Mn3 O12 F1,0,0,151.349675100278,0,0,[],1,P6_3/m,hexagonal
mp-1214579,Ba2MnP2F,0,1.4522999409375,Ba2 Mn1 P2 F1,0,0,391.681186367004,0,0,[],1,P4/mmm,tetragonal
mp-1214624,Ba2Mn2ClF7,4.0481,0.011217461250001,Ba2 Mn2 Cl1 F7,0,0,290.792346580676,0,0,[],1,P2_1/m,monoclinic
mp-1214705,Ba2MnAl2CuF14,0.8823,0.005173387500003,Ba2 Mn1 Al2 Cu1 F14,0,0,225.501035006978,0,0,[],1,C2/c,monoclinic
mp-1214829,AlNiAg2F7,2.005,0,Al1 Ni1 Ag2 F7,0,0,370.165608663299,1,0,[],1,Imma,orthorhombic
mp-1214900,BC12ClF10,2.7677,0.392081758033855,B1 C12 Cl1 F10,0,0,422.739124909821,0,0,[],1,P2_1/c,monoclinic
mp-1214921,AsSe(BrF2)3,2.5742,0,As1 Se1 Br3 F6,0,0,316.794843646646,1,0,[],1,P2_1/c,monoclinic
mp-1214987,AlTlFe2F2,0,1.10030218,Al1 Tl1 Fe2 F2,0,0,421.990042845767,0,0,[],1,C2/c,monoclinic
mp-1215038,Ba3TiF12,0.7165,0.227644128125001,Ba3 Ti1 F12,0,0,233.779090120802,0,0,[],1,C2/m,monoclinic
mp-1215075,AgH2C7O3F5,2.8327,0.246826688240741,Ag1 H2 C7 O3 F5,0,0,477.223278490921,0,0,[],1,P2_1/c,monoclinic
mp-1215141,Be2Ni(NF7)2,1.0334,0.254128281491229,Be2 Ni1 N2 F14,0,0,433.763633835722,1,0,[],1,P2_1/c,monoclinic
mp-1215373,ZrH8C2S(OF2)2,4.5435,0.071193349160058,Zr1 H8 C2 S1 O2 F4,0,0,610.556399864941,0,0,[],1,Aea2,orthorhombic
mp-1217426,USb2OF14,2.3951,0.008642398888896,U1 Sb2 O1 F14,1,0,210.601878022759,0,0,[],1,P2_1/c,monoclinic
mp-1217501,V2C12(NF3)3,0,1.64625716278846,V2 C12 N3 F9,0,0,350.31372450169,0,0,[],1,P2_1,monoclinic
mp-1218422,Sr5CaAl2(O4F)2,4.369,0.024997786967593,Sr5 Ca1 Al2 O8 F2,0,0,230.328577426552,0,0,[],1,Fmm2,orthorhombic
mp-1219313,SiH8C4F3,1.9755,0.438902656890624,Si1 H8 C4 F3,0,0,1138.91481714408,0,0,[],1,P2_1,monoclinic
mp-1219529,Sb3Cl9OF4,2.2573,0,Sb3 Cl9 O1 F4,0,0,207.123072517324,0,0,[],1,P-1,triclinic
mp-1219551,SbH5(OF3)2,4.459,0,Sb1 H5 O2 F6,0,0,589.466758662974,0,0,[],1,P1,triclinic
mp-1219598,RbCrCoF6,2.1763,0,Rb1 Cr1 Co1 F6,0,0,518.062076093652,1,0,[],1,Imma,orthorhombic
mp-1219604,RbPrTiNbO6F,1.0414,0.143056146136365,Rb1 Pr1 Ti1 Nb1 O6 F1,1,0,333.510574292491,0,0,[],1,Pmm2,orthorhombic
mp-1220040,Pb3IF5,3.1169,0.073458471527777,Pb3 I1 F5,0,0,190.635056184455,1,0,[],1,Cmc2_1,orthorhombic
mp-1220150,Rb2SbN2(O2F)3,2.603,0.04342220425,Rb2 Sb1 N2 O6 F3,0,0,339.454914647,0,0,[],1,P2_1,monoclinic
mp-1220250,Nd4Fe4As4O3F,0,0.27246304229167,Nd4 Fe4 As4 O3 F1,1,0,137.785542594058,1,0,[],1,I-42m,tetragonal
mp-1220289,Nd3SOF5,3.463,0.0309195595,Nd3 S1 O1 F5,1,0,279.272161725759,0,0,[],1,Pm,monoclinic
mp-1220828,Nb4Pb3(O6F)2,2.7892,0,Nb4 Pb3 O12 F2,0,0,131.456843959447,1,0,[],1,Amm2,orthorhombic
mp-1220916,NaV2O4F,1.686,0.070357350000001,Na1 V2 O4 F1,0,0,773.564966404328,0,0,[],1,Pmn2_1,orthorhombic
mp-1220948,NaPrF4,7.0362,0,Na1 Pr1 F4,1,0,670.304340290535,0,0,[],1,P1,triclinic
mp-1220999,NaNdF4,7.0824,0.010571480277777,Na1 Nd1 F4,1,0,661.11521184541,0,0,[],1,P1,triclinic
mp-1221023,NaGdTiNbO6F,0,0.051180899772726,Na1 Gd1 Ti1 Nb1 O6 F1,1,0,368.800612661706,0,0,[],1,Imma,orthorhombic
mp-1221271,Na3Be3Pb2F13,5.3234,0,Na3 Be3 Pb2 F13,0,0,212.309432768259,1,0,[],1,P2_1,monoclinic
mp-1221347,Na2NbO3F5,0.3795,0.305460130303029,Na2 Nb1 O3 F5,0,0,570.463335787558,0,0,[],1,Pca2_1,orthorhombic
mp-1221464,Na2Ca5TiSi4(O8F)2,0,0.057654394111111,Na2 Ca5 Ti1 Si4 O16 F2,0,0,229.52877892878,0,0,[],1,P1,triclinic
mp-1221470,Na2CaMg5Si8(O11F)2,4.5395,0,Na2 Ca1 Mg5 Si8 O22 F2,0,0,195.560926301597,0,0,[],1,P1,triclinic
mp-1222075,MgC2S2(OF)2,1.3063,1.25638808793651,Mg1 C2 S2 O2 F2,0,0,881.327660751885,0,0,[],1,P-1,triclinic
mp-1222971,Li2Fe2P2O9F,0.1284,0.04672690578125,Li2 Fe2 P2 O9 F1,0,0,458.756784770345,0,0,[],1,P1,triclinic
mp-1223210,KTiO2F,0.987,0.147664058785717,K1 Ti1 O2 F1,0,0,1165.53408549636,0,0,[],1,P4/mmm,tetragonal
mp-1223614,KAs(OF2)2,0.6744,0.302379263124999,K1 As1 O2 F4,0,0,724.284153306654,1,0,[],1,C2/c,monoclinic
mp-1224236,K3W2(O2F3)2,1.3463,0,K3 W2 O4 F6,0,0,242.547502044365,0,0,[],1,C2/c,monoclinic
mp-1224281,K5Nb16(O5F2)4,0,0.018039108079243,K5 Nb16 O20 F8,0,0,74.6528917140972,0,0,[],1,I4mm,tetragonal
mp-1224622,GdZr3F15,4.7385,0.001994091973684,Gd1 Zr3 F15,1,0,224.612988468436,0,0,[],1,C2/c,monoclinic
mp-1225010,FeHg2O3F5,0,0.290813614545456,Fe1 Hg2 O3 F5,0,0,267.993203692354,1,0,[],1,Amm2,orthorhombic
mp-1225833,CsZnFeF6,2.2369,0,Cs1 Zn1 Fe1 F6,0,0,436.778639958622,0,0,[],1,Imma,orthorhombic
mp-1225893,CsHF2,6.3166,0.01659538875,Cs1 H1 F2,0,0,935.372081413043,0,0,[],1,P4/mmm,tetragonal
mp-1226138,Cs2W(OF2)2,3.1861,0,Cs2 W1 O2 F4,0,0,288.35636546388,0,0,[],1,C2/m,monoclinic
mp-1226442,Cs2VH2(OF2)2,2.8387,0,Cs2 V1 H2 O2 F4,0,0,376.791961586652,0,0,[],1,C2/c,monoclinic
mp-1226454,CoSiH15N6(OF3)2,2.7165,0.102886498682805,Co1 Si1 H15 N6 O2 F6,0,0,484.093532190631,1,0,[],1,P-1,triclinic
mp-1226775,CdPdF4,0,0.033857907222223,Cd1 Pd1 F4,0,0,545.40900935256,1,0,[],1,P2_1/c,monoclinic
mp-1227333,BaSrPd(OF)2,0,0.077573685142858,Ba1 Sr1 Pd1 O2 F2,0,0,400.635229679932,0,0,[],1,I4mm,tetragonal
mp-1227363,CaAl2F10,0.5576,0.038733155000004,Ca1 Al2 F10,0,0,566.147128515918,0,0,[],1,C2,monoclinic
mp-1227424,BiPbO2F,2.2345,0.019929835999999,Bi1 Pb1 O2 F1,0,0,344.194582314258,1,0,[],1,Cm,monoclinic
mp-1227686,Ca3Ta4(O6F)2,3.5696,0.018114958571411,Ca3 Ta4 O12 F2,0,0,149.718561729188,0,0,[],1,R-3m,trigonal
mp-1227945,BaFeO2F,0.6062,0.129020856000021,Ba1 Fe1 O2 F1,0,0,658.559711432109,0,0,[],1,P4/mmm,tetragonal
mp-1228886,CsVFeF6,1.814,0,Cs1 V1 Fe1 F6,0,0,454.645221643053,0,0,[],1,Imma,orthorhombic
mp-1228915,CsCoNiF6,1.5061,0,Cs1 Co1 Ni1 F6,0,0,441.125074458065,1,0,[],1,Imma,orthorhombic
mp-1228920,CsFeCuF6,0,0,Cs1 Fe1 Cu1 F6,0,0,439.000173599179,0,0,[],1,Imma,orthorhombic
mp-1228931,CsCuNiF6,0,0.157479018333342,Cs1 Cu1 Ni1 F6,0,0,435.612667196028,1,0,[],1,Imma,orthorhombic
mp-1229269,AgPb2Cl3OF,0,0.151533802187499,Ag1 Pb2 Cl3 O1 F1,0,0,242.305517761721,1,0,[],1,I4_1md,tetragonal
mp-1237061,AlTlFe2F2,0,1.10372283916667,Al1 Tl1 Fe2 F2,0,0,421.990042845767,0,0,[],1,C2/c,monoclinic
mp-1237196,Rb3RuF12,0.0554,0.400162171875,Rb3 Ru1 F12,0,0,274.658529143889,1,0,[],1,C2/m,monoclinic
mp-1237443,K3IrF6,2.3527,0.056715554000001,K3 Ir1 F6,0,0,379.690954948612,1,0,[],1,P-1,triclinic
mp-1237444,Be2Tl2Zn(O3F4)2,0,0.197834625877194,Be2 Tl2 Zn1 O6 F8,0,0,217.243400501351,1,0,[],1,P2_1/c,monoclinic
mp-1238493,MoH8N2O5F2,1.675,0.594244911016411,Mo1 H8 N2 O5 F2,0,0,643.17240430209,0,0,[],1,P-1,triclinic
mp-1238912,Zr3CoF6,0,0.422392091875003,Zr3 Co1 F6,0,0,360.057275278096,1,0,[],1,P-1,triclinic
mp-1239116,Ba3RuF6,0.8278,0.7396218905,Ba3 Ru1 F6,0,0,256.442389731055,1,0,[],1,C2/m,monoclinic
mp-1246093,NaCaLaF6,6.3624,0.007343525555557,Na1 Ca1 La1 F6,1,0,508.919287659718,0,0,[],1,P3,trigonal
mp-1252764,AlF3,7.4477,0.035139382500001,Al1 F3,0,0,1914.81574896228,0,0,[],1,Cmmm,orthorhombic
mp-1254792,Ba2AlCo2F11,2.876,0.02851901533854,Ba2 Al1 Co2 F11,0,0,255.853620649774,1,0,[],1,P3_2,trigonal
mp-1258702,AlSn3F15,2.7011,0.140763086842104,Al1 Sn3 F15,0,0,240.687004556297,0,0,[],1,P2_1/m,monoclinic
mp-12623,BaPdF4,1.4327,0,Ba1 Pd1 F4,0,0,502.907649396987,0,0,[108991],0,I4/mcm,tetragonal
mp-1263325,AlNiF5,1.9736,0.054376322142854,Al1 Ni1 F5,0,0,890.035481895481,1,0,[],1,Immm,orthorhombic
mp-1278467,Li2VO2F,1.6873,0.057529439999995,Li2 V1 O2 F1,0,0,1388.35282084525,0,0,[],1,P-1,triclinic
mp-1302405,LiMn2O3F,1.0509,0.031274317767857,Li1 Mn2 O3 F1,0,0,874.798809602505,0,0,[],1,C2/m,monoclinic
mp-1302830,V4OF11,1.7553,0.002526289583328,V4 O1 F11,0,0,375.045625419872,0,0,[],1,P1,triclinic
mp-1302912,Li2V(OF)2,1.9125,0.064776901428571,Li2 V1 O2 F2,0,0,1192.70928500977,0,0,[],1,Cc,monoclinic
mp-1305321,Li2MnO2F,1.7081,0.006985638333339,Li2 Mn1 O2 F1,0,0,1342.04384106361,0,0,[],1,P-1,triclinic
mp-1308000,Li4Co2OF7,1.3944,0.035560129107142,Li4 Co2 O1 F7,0,0,545.790365008182,1,0,[],1,Cc,monoclinic
mp-1308239,Co2O3F,0,0.108899669583332,Co2 O3 F1,0,0,869.833368033987,1,0,[],1,Ima2,orthorhombic
mp-1309138,Li2VO2F,1.2123,0.065466339166662,Li2 V1 O2 F1,0,0,1388.35282084525,0,0,[],1,P1,triclinic
mp-1310016,Mn3(O2F)2,0,0.08834646055556,Mn3 O4 F2,0,0,602.679356351371,0,0,[],1,Cmmm,orthorhombic
mp-1311086,Li4Co2OF7,1.3677,0.035554593035713,Li4 Co2 O1 F7,0,0,545.790365008182,1,0,[],1,Cc,monoclinic
mp-13229,K3GdF6,4.5732,0.0037153005,K3 Gd1 F6,1,0,413.861988997782,0,0,[416295],0,P2_1/c,monoclinic
mp-13610,ZnPbF6,1.9566,0,Zn1 Pb1 F6,0,0,415.934406556398,1,0,[15107],0,R-3,trigonal
mp-13634,Cs2LiAl3F12,7.2292,0,Cs2 Li1 Al3 F12,0,0,276.441910259124,0,0,[15785],0,R-3m,trigonal
mp-13680,BaBOF3,5.8903,0.095831349807694,Ba1 B1 O1 F3,0,0,727.165479080024,0,0,[16684],0,Pnma,orthorhombic
mp-13687,Cs2KAgF6,0.691,0,Cs2 K1 Ag1 F6,0,0,305.257825134851,0,0,[16783],0,Fm-3m,cubic
mp-13748,Cs3SiF7,5.6347,0.003079202272726,Cs3 Si1 F7,0,0,287.250228149164,0,0,[9588],0,P4/mbm,tetragonal
mp-13897,K3UF7,0.8024,0.001177246136364,K3 U1 F7,1,0,329.297235686258,0,0,[24726],0,I4_1/a,tetragonal
mp-13926,Rb2NaYF6,6.4477,0,Rb2 Na1 Y1 F6,0,0,405.219837849403,0,0,[25369],0,Fm-3m,cubic
mp-13986,Li2PtF6,2.5092,0,Li2 Pt1 F6,0,0,497.899996533031,1,0,"[165216, 248725]",0,P4_2/mnm,tetragonal
mp-14038,Rb2NaRhF6,2.0182,0,Rb2 Na1 Rh1 F6,0,0,391.411069749927,1,0,[27341],0,Fm-3m,cubic
mp-14653,AgSb2F12,0.5524,0,Ag1 Sb2 F12,0,0,277.543308914245,0,0,[65186],0,P-1,triclinic
mp-14715,Pr2Au5F21,1.7725,0,Pr2 Au5 F21,1,0,96.5409397961573,1,0,[66270],0,P4_12_12,tetragonal
mp-14734,CsCOF3,6.1247,0,Cs1 C1 O1 F3,0,0,737.916745795962,0,0,[69971],0,P2_1/c,monoclinic
mp-1539819,ZnWF6,0,0,Zn1 W1 F6,0,0,442.683231776294,0,0,[],1,R-3,trigonal
mp-1543154,MgMnF6,2.8029,0,Mg1 Mn1 F6,0,0,832.153999131171,0,0,[],1,R-3,trigonal
mp-15548,Na2ZnFeF7,2.9207,0,Na2 Zn1 Fe1 F7,0,0,535.603009335551,0,0,[408113],0,C2/c,monoclinic
mp-1567267,Li3V2(O2F)2,1.1533,0.061097981250004,Li3 V2 O4 F2,0,0,715.619533476732,0,0,[],1,P2_1/m,monoclinic
mp-1567479,Li3V2(O2F)2,1.3904,0.053512529886368,Li3 V2 O4 F2,0,0,715.619533476732,0,0,[],1,P2_1/m,monoclinic
mp-1567687,V3OF7,1.3813,0.094895680000005,V3 O1 F7,0,0,532.780721506126,0,0,[],1,C2/m,monoclinic
mp-1568809,V3(OF3)2,1.4151,0.040760386818185,V3 O2 F6,0,0,538.127902662911,0,0,[],1,P-1,triclinic
mp-15951,BeF2,8.3196,0.000396706111111,Be1 F2,0,0,3420.6224271782,1,0,"[261194, 41492]",0,P3_121,trigonal
mp-17434,K2SmF5,6.7623,0,K2 Sm1 F5,1,0,496.988681292953,0,0,[20118],0,Pnma,orthorhombic
mp-17450,Cs3NiF7,0.8735,0.007302069090909,Cs3 Ni1 F7,0,0,272.358379516226,1,0,[9600],0,P4/mbm,tetragonal
mp-17676,Sr2SnS3F2,2.0903,0,Sr2 Sn1 S3 F2,0,0,375.576497310728,0,0,[171346],0,Pnma,orthorhombic
mp-17921,NbSeOF7,4.5147,0,Nb1 Se1 O1 F7,0,0,501.161581592448,0,0,[4410],0,Pnma,orthorhombic
